ExperimentMode,Function,Algorithm,Run,RestartIndex,RestartIter,RestartRatio,RestartSigma,RestartInefficiencyScore
full,CEC2017-F1,ARPSO-v4,20,66,5624,0.1790451727865872,1.1196779944601565,
full,CEC2017-F1,ARPSO-v4,20,67,5669,0.1797317006547178,0.9888026653066316,
full,CEC2017-F1,ARPSO-v4,20,68,5714,0.1790623288080871,0.8510305108847082,
full,CEC2017-F1,ARPSO-v4,20,69,5759,0.1798804856128852,0.719678662552874,
full,CEC2017-F1,ARPSO-v4,20,70,5804,0.1798702138835941,0.5847080929996151,
full,CEC2017-F1,ARPSO-v4,20,71,5849,0.1783085057850464,0.4461709136305845,
full,CEC2017-F1,ARPSO-v4,20,72,5894,0.1794282548575331,0.4,
full,CEC2017-F1,ARPSO-v4,20,73,5939,0.1798651838421077,0.4,
full,CEC2017-F1,ARPSO-v4,20,74,5984,0.1798925204070234,0.4,
full,CEC2017-F1,ARPSO-v4,21,1,2699,0.1797213158954237,9.88749933893954,
full,CEC2017-F1,ARPSO-v4,21,2,2744,0.1715646074136012,9.344138850802391,
full,CEC2017-F1,ARPSO-v4,21,3,2789,0.1062017881713369,5.986501443009603,
full,CEC2017-F1,ARPSO-v4,21,4,2834,0.130376296010125,7.079887317712632,
full,CEC2017-F1,ARPSO-v4,21,5,2879,0.1373512821162955,7.31408055500802,
full,CEC2017-F1,ARPSO-v4,21,6,2924,0.1522211147365685,7.912163737263104,
full,CEC2017-F1,ARPSO-v4,21,7,2969,0.1582016834554711,8.075208958468629,
full,CEC2017-F1,ARPSO-v4,21,8,3014,0.1603593774117863,8.054384575493591,
full,CEC2017-F1,ARPSO-v4,21,9,3059,0.1677040847141556,8.265223830529974,
full,CEC2017-F1,ARPSO-v4,21,10,3104,0.174206317780832,8.428363034487932,
full,CEC2017-F1,ARPSO-v4,21,11,3149,0.1758333245989261,8.368702093019698,
full,CEC2017-F1,ARPSO-v4,21,12,3194,0.1721421401127764,8.077249331550203,
full,CEC2017-F1,ARPSO-v4,21,13,3239,0.1774120219401079,8.171472382135962,
full,CEC2017-F1,ARPSO-v4,21,14,3284,0.1767115159446685,8.008977380175287,
full,CEC2017-F1,ARPSO-v4,21,15,3329,0.1754853936293187,7.825858171084117,
full,CEC2017-F1,ARPSO-v4,21,16,3374,0.1707915779688009,7.504372146661916,
full,CEC2017-F1,ARPSO-v4,21,17,3419,0.1778993617105774,7.657897134855139,
full,CEC2017-F1,ARPSO-v4,21,18,3464,0.1781638280130471,7.53464506668662,
full,CEC2017-F1,ARPSO-v4,21,19,3509,0.1778005294944768,7.386974523055083,
full,CEC2017-F1,ARPSO-v4,21,20,3554,0.1784344419640251,7.277323819642373,
full,CEC2017-F1,ARPSO-v4,21,21,3599,0.1764881419103425,7.0715099786090825,
full,CEC2017-F1,ARPSO-v4,21,22,3644,0.1791962867490061,7.03705369295769,
full,CEC2017-F1,ARPSO-v4,21,23,3689,0.1785451629158431,6.879443902223667,
full,CEC2017-F1,ARPSO-v4,21,24,3734,0.1769944182147995,6.691382265093224,
full,CEC2017-F1,ARPSO-v4,21,25,3779,0.1791906971404605,6.633464772105438,
full,CEC2017-F1,ARPSO-v4,21,26,3824,0.1793065747683483,6.502880738397286,
full,CEC2017-F1,ARPSO-v4,21,27,3869,0.1780837686835029,6.328261283996481,
full,CEC2017-F1,ARPSO-v4,21,28,3914,0.1794639001732186,6.238843374323837,
full,CEC2017-F1,ARPSO-v4,21,29,3959,0.1790275088204753,6.090493820669131,
full,CEC2017-F1,ARPSO-v4,21,30,4004,0.1768760741555484,5.890101190305858,
full,CEC2017-F1,ARPSO-v4,21,31,4049,0.1778334568921108,5.7859680347691205,
full,CEC2017-F1,ARPSO-v4,21,32,4094,0.1795968131001724,5.704134211432599,
full,CEC2017-F1,ARPSO-v4,21,33,4139,0.1787256530116069,5.544458147151534,
full,CEC2017-F1,ARPSO-v4,21,34,4184,0.1792702204694205,5.425526564458153,
full,CEC2017-F1,ARPSO-v4,21,35,4229,0.1786219805002609,5.27335436140067,
full,CEC2017-F1,ARPSO-v4,21,36,4274,0.1788327600578269,5.1448807278097854,
full,CEC2017-F1,ARPSO-v4,21,37,4319,0.178773107725445,5.009124407587126,
full,CEC2017-F1,ARPSO-v4,21,38,4364,0.1770162391755619,4.830752064606314,
full,CEC2017-F1,ARPSO-v4,21,39,4409,0.1795093072183505,4.758790031320767,
full,CEC2017-F1,ARPSO-v4,21,40,4454,0.1790430577323735,4.613023055583885,
full,CEC2017-F1,ARPSO-v4,21,41,4499,0.1788606291664468,4.474452569012838,
full,CEC2017-F1,ARPSO-v4,21,42,4544,0.1781256242966348,4.323763448035243,
full,CEC2017-F1,ARPSO-v4,21,43,4589,0.178885950893015,4.206534793119129,
full,CEC2017-F1,ARPSO-v4,21,44,4634,0.1798494686074387,4.092520927577477,
full,CEC2017-F1,ARPSO-v4,21,45,4679,0.1797332766757914,3.955242671912674,
full,CEC2017-F1,ARPSO-v4,21,46,4724,0.1796084633400381,3.8179561838544673,
full,CEC2017-F1,ARPSO-v4,21,47,4769,0.1796835423051163,3.684625750988648,
full,CEC2017-F1,ARPSO-v4,21,48,4814,0.179705767753848,3.550227624424224,
full,CEC2017-F1,ARPSO-v4,21,49,4859,0.1792866647400269,3.4080572065133534,
full,CEC2017-F1,ARPSO-v4,21,50,4904,0.1789491752924457,3.2678422856921485,
full,CEC2017-F1,ARPSO-v4,21,51,4949,0.1796133247947631,3.144277754515517,
full,CEC2017-F1,ARPSO-v4,21,52,4994,0.1773711928570164,2.974850405651734,
full,CEC2017-F1,ARPSO-v4,21,53,5039,0.1797726212323291,2.877121310726701,
full,CEC2017-F1,ARPSO-v4,21,54,5084,0.179720859408922,2.741527480618518,
full,CEC2017-F1,ARPSO-v4,21,55,5129,0.1799782040584396,2.610143293587533,
full,CEC2017-F1,ARPSO-v4,21,56,5174,0.1799472162650108,2.4747425096793134,
full,CEC2017-F1,ARPSO-v4,21,57,5219,0.1799490429468903,2.3397784784424247,
full,CEC2017-F1,ARPSO-v4,21,58,5264,0.179913839968388,2.2043931277279314,
full,CEC2017-F1,ARPSO-v4,21,59,5309,0.1798127169176962,2.0683566441567507,
full,CEC2017-F1,ARPSO-v4,21,60,5354,0.1798386425760227,1.933721124723884,
full,CEC2017-F1,ARPSO-v4,21,61,5399,0.1793338018199277,1.7941495032550037,
full,CEC2017-F1,ARPSO-v4,21,62,5444,0.1798859049460854,1.6643031876350265,
full,CEC2017-F1,ARPSO-v4,21,63,5489,0.1799376193996009,1.5297655131311083,
full,CEC2017-F1,ARPSO-v4,21,64,5534,0.1799507081588811,1.3948798537276164,
full,CEC2017-F1,ARPSO-v4,21,65,5579,0.1796960836246696,1.2582459403084298,
full,CEC2017-F1,ARPSO-v4,21,66,5624,0.1789936295981026,1.119380580342187,
full,CEC2017-F1,ARPSO-v4,21,67,5669,0.1799031278818558,0.9896731332300892,
full,CEC2017-F1,ARPSO-v4,21,68,5714,0.1795762035305708,0.8532840294851086,
full,CEC2017-F1,ARPSO-v4,21,69,5759,0.1799925998132882,0.7200926916822937,
full,CEC2017-F1,ARPSO-v4,21,70,5804,0.1793065841344499,0.5830169218903312,
full,CEC2017-F1,ARPSO-v4,21,71,5849,0.1797470405758688,0.4494911626765541,
full,CEC2017-F1,ARPSO-v4,21,72,5894,0.1799450115520563,0.4,
full,CEC2017-F1,ARPSO-v4,21,73,5939,0.1788239827035395,0.4,
full,CEC2017-F1,ARPSO-v4,21,74,5984,0.1799102540497833,0.4,
full,CEC2017-F1,ARPSO-v4,22,1,2699,0.1792350395713289,9.862807348692256,
full,CEC2017-F1,ARPSO-v4,22,2,2744,0.1364926614195495,7.587550944449208,
full,CEC2017-F1,ARPSO-v4,22,3,2789,0.1537110771354607,8.333120508877052,
full,CEC2017-F1,ARPSO-v4,22,4,2834,0.1554049379618899,8.29879280366289,
full,CEC2017-F1,ARPSO-v4,22,5,2879,0.1635780969094981,8.573177514575008,
full,CEC2017-F1,ARPSO-v4,22,6,2924,0.1674339420533221,8.631967458380997,
full,CEC2017-F1,ARPSO-v4,22,7,2969,0.1710503269975515,8.674253259685557,
full,CEC2017-F1,ARPSO-v4,22,8,3014,0.1719435669130997,8.586454879437895,
full,CEC2017-F1,ARPSO-v4,22,9,3059,0.1714907141811303,8.43652454423209,
full,CEC2017-F1,ARPSO-v4,22,10,3104,0.1732529986440529,8.38589658903971,
full,CEC2017-F1,ARPSO-v4,22,11,3149,0.1764243503705438,8.394620619683536,
full,CEC2017-F1,ARPSO-v4,22,12,3194,0.1758101784316687,8.235565678907983,
full,CEC2017-F1,ARPSO-v4,22,13,3239,0.177184094165812,8.161792604885038,
full,CEC2017-F1,ARPSO-v4,22,14,3284,0.1766702998197123,8.007255527365109,
full,CEC2017-F1,ARPSO-v4,22,15,3329,0.1756306986341465,7.83182784853636,
full,CEC2017-F1,ARPSO-v4,22,16,3374,0.1770777699253988,7.758279909023378,
full,CEC2017-F1,ARPSO-v4,22,17,3419,0.1754562939503706,7.560909973076887,
full,CEC2017-F1,ARPSO-v4,22,18,3464,0.1755842849104492,7.434026115860163,
full,CEC2017-F1,ARPSO-v4,22,19,3509,0.1785463039335013,7.415548183072845,
full,CEC2017-F1,ARPSO-v4,22,20,3554,0.1778733422323081,7.256214319176172,
full,CEC2017-F1,ARPSO-v4,22,21,3599,0.1775459849443671,7.110575309215348,
full,CEC2017-F1,ARPSO-v4,22,22,3644,0.1772186068640499,6.965388885298898,
full,CEC2017-F1,ARPSO-v4,22,23,3689,0.1788282737341479,6.889506902317794,
full,CEC2017-F1,ARPSO-v4,22,24,3734,0.1779833261998235,6.7258476491097285,
full,CEC2017-F1,ARPSO-v4,22,25,3779,0.1794906705171928,6.643711724489999,
full,CEC2017-F1,ARPSO-v4,22,26,3824,0.1792927956236011,6.50241959015732,
full,CEC2017-F1,ARPSO-v4,22,27,3869,0.1790460171263528,6.359798681510481,
full,CEC2017-F1,ARPSO-v4,22,28,3914,0.1777956159988362,6.185321030801135,
full,CEC2017-F1,ARPSO-v4,22,29,3959,0.1787371858573835,6.081380627269608,
full,CEC2017-F1,ARPSO-v4,22,30,4004,0.1777617094399496,5.917287912078159,
full,CEC2017-F1,ARPSO-v4,22,31,4049,0.1777474244397814,5.783386630965272,
full,CEC2017-F1,ARPSO-v4,22,32,4094,0.1787262759195335,5.678616522651899,
full,CEC2017-F1,ARPSO-v4,22,33,4139,0.1791237192215784,5.555850863638337,
full,CEC2017-F1,ARPSO-v4,22,34,4184,0.1787281545167139,5.410387892051277,
full,CEC2017-F1,ARPSO-v4,22,35,4229,0.1784154410907012,5.267729196874472,
full,CEC2017-F1,ARPSO-v4,22,36,4274,0.179509698891615,5.162848637665806,
full,CEC2017-F1,ARPSO-v4,22,37,4319,0.1778672055166911,4.985706416731626,
full,CEC2017-F1,ARPSO-v4,22,38,4364,0.1782740229345109,4.862395437669232,
full,CEC2017-F1,ARPSO-v4,22,39,4409,0.1793718865582517,4.755427950211501,
full,CEC2017-F1,ARPSO-v4,22,40,4454,0.1785565795571066,4.601457916048518,
full,CEC2017-F1,ARPSO-v4,22,41,4499,0.1798041901223534,4.49623068229623,
full,CEC2017-F1,ARPSO-v4,22,42,4544,0.1797547051707134,4.360235875569848,
full,CEC2017-F1,ARPSO-v4,22,43,4589,0.1795299967592968,4.220507963080131,
full,CEC2017-F1,ARPSO-v4,22,44,4634,0.1797331084951274,4.090076957890658,
full,CEC2017-F1,ARPSO-v4,22,45,4679,0.179465772004464,3.9498093638051337,
full,CEC2017-F1,ARPSO-v4,22,46,4724,0.1785693741793364,3.797570652729106,
full,CEC2017-F1,ARPSO-v4,22,47,4769,0.1796405993041087,3.683813001819078,
full,CEC2017-F1,ARPSO-v4,22,48,4814,0.1796938872221977,3.5500109970888123,
full,CEC2017-F1,ARPSO-v4,22,49,4859,0.1797190886908386,3.415642521562148,
full,CEC2017-F1,ARPSO-v4,22,50,4904,0.1798573929498411,3.283144810495226,
full,CEC2017-F1,ARPSO-v4,22,51,4949,0.1799222845301444,3.1492694745019305,
full,CEC2017-F1,ARPSO-v4,22,52,4994,0.1786979292534067,2.995367210940393,
full,CEC2017-F1,ARPSO-v4,22,53,5039,0.1795956688607474,2.8745074246679714,
full,CEC2017-F1,ARPSO-v4,22,54,5084,0.1797004423010385,2.741240022651726,
full,CEC2017-F1,ARPSO-v4,22,55,5129,0.1799313542001842,2.6095161217253167,
full,CEC2017-F1,ARPSO-v4,22,56,5174,0.1793623996489681,2.467318599926634,
full,CEC2017-F1,ARPSO-v4,22,57,5219,0.1799280405967472,2.339526408229005,
full,CEC2017-F1,ARPSO-v4,22,58,5264,0.1799768136331774,2.2051053332537798,
full,CEC2017-F1,ARPSO-v4,22,59,5309,0.1797196525337192,2.0673685652470217,
full,CEC2017-F1,ARPSO-v4,22,60,5354,0.179637571880274,1.9317255521475645,
full,CEC2017-F1,ARPSO-v4,22,61,5399,0.1798400526977369,1.798823367258269,
full,CEC2017-F1,ARPSO-v4,22,62,5444,0.1799215410224773,1.664607515624012,
full,CEC2017-F1,ARPSO-v4,22,63,5489,0.1792508063665899,1.524375774120726,
full,CEC2017-F1,ARPSO-v4,22,64,5534,0.1797318677983412,1.3933140424875217,
full,CEC2017-F1,ARPSO-v4,22,65,5579,0.1785121799297843,1.2505948258634298,
full,CEC2017-F1,ARPSO-v4,22,66,5624,0.178525908667535,1.1166817405515117,
full,CEC2017-F1,ARPSO-v4,22,67,5669,0.1799440270818451,0.9898808099351262,
full,CEC2017-F1,ARPSO-v4,22,68,5714,0.1792906987318779,0.8520319920794776,
full,CEC2017-F1,ARPSO-v4,22,69,5759,0.1797157559288645,0.7190703284844018,
full,CEC2017-F1,ARPSO-v4,22,70,5804,0.1795730367557023,0.583816413002607,
full,CEC2017-F1,ARPSO-v4,22,71,5849,0.1798735172999824,0.4497830806928959,
full,CEC2017-F1,ARPSO-v4,22,72,5894,0.1792175712576441,0.4,
full,CEC2017-F1,ARPSO-v4,22,73,5939,0.1794646979587932,0.4,
full,CEC2017-F1,ARPSO-v4,22,74,5984,0.1797304621356929,0.4,
full,CEC2017-F1,ARPSO-v4,23,1,2699,0.178088945584976,9.80461133928097,
full,CEC2017-F1,ARPSO-v4,23,2,2744,0.1670283709293371,9.116940218882512,
full,CEC2017-F1,ARPSO-v4,23,3,2789,0.1727937185668101,9.275666507486536,
full,CEC2017-F1,ARPSO-v4,23,4,2834,0.1753749082942621,9.27133883469819,
full,CEC2017-F1,ARPSO-v4,23,5,2879,0.1755755590288366,9.149151691999492,
full,CEC2017-F1,ARPSO-v4,23,6,2924,0.1728019354250644,8.885957168739502,
full,CEC2017-F1,ARPSO-v4,23,7,2969,0.1744861023100152,8.834439945108999,
full,CEC2017-F1,ARPSO-v4,23,8,3014,0.1749067211310017,8.722554721828617,
full,CEC2017-F1,ARPSO-v4,23,9,3059,0.1720258854401054,8.46073478698619,
full,CEC2017-F1,ARPSO-v4,23,10,3104,0.1751965851896026,8.472475373442746,
full,CEC2017-F1,ARPSO-v4,23,11,3149,0.1738040734823868,8.279712404756726,
full,CEC2017-F1,ARPSO-v4,23,12,3194,0.1648026345594214,7.760468641273705,
full,CEC2017-F1,ARPSO-v4,23,13,3239,0.1682790765899506,7.783608827957431,
full,CEC2017-F1,ARPSO-v4,23,14,3284,0.171606277366231,7.795699945621457,
full,CEC2017-F1,ARPSO-v4,23,15,3329,0.1737908678399569,7.756240662664572,
full,CEC2017-F1,ARPSO-v4,23,16,3374,0.1751987551331282,7.682383970012359,
full,CEC2017-F1,ARPSO-v4,23,17,3419,0.1782183548745933,7.670560820287238,
full,CEC2017-F1,ARPSO-v4,23,18,3464,0.1760577075394422,7.452492676150937,
full,CEC2017-F1,ARPSO-v4,23,19,3509,0.1776503372455409,7.381220045516255,
full,CEC2017-F1,ARPSO-v4,23,20,3554,0.1777890706076203,7.253043881195047,
full,CEC2017-F1,ARPSO-v4,23,21,3599,0.1766339003458692,7.076892725660729,
full,CEC2017-F1,ARPSO-v4,23,22,3644,0.177738957386067,6.984244727621597,
full,CEC2017-F1,ARPSO-v4,23,23,3689,0.1776474132024358,6.847533940235579,
full,CEC2017-F1,ARPSO-v4,23,24,3734,0.1775985526270131,6.712437534976619,
full,CEC2017-F1,ARPSO-v4,23,25,3779,0.1794892947894289,6.643664730263231,
full,CEC2017-F1,ARPSO-v4,23,26,3824,0.1789911886172825,6.49232567339566,
full,CEC2017-F1,ARPSO-v4,23,27,3869,0.1770389745607283,6.294018477146465,
full,CEC2017-F1,ARPSO-v4,23,28,3914,0.1764829723567229,6.143208442901007,
full,CEC2017-F1,ARPSO-v4,23,29,3959,0.179477705428647,6.104625423331167,
full,CEC2017-F1,ARPSO-v4,23,30,4004,0.1773437710627233,5.904458280535983,
full,CEC2017-F1,ARPSO-v4,23,31,4049,0.1789781017530393,5.820313104775309,
full,CEC2017-F1,ARPSO-v4,23,32,4094,0.1793066729439754,5.695629455549359,
full,CEC2017-F1,ARPSO-v4,23,33,4139,0.179614550959098,5.569898543868936,
full,CEC2017-F1,ARPSO-v4,23,34,4184,0.1790394397396269,5.4190813821907176,
full,CEC2017-F1,ARPSO-v4,23,35,4229,0.178762149734374,5.277171913726781,
full,CEC2017-F1,ARPSO-v4,23,36,4274,0.1796921117216382,5.16769040049997,
full,CEC2017-F1,ARPSO-v4,23,37,4319,0.1796130503630192,5.030837313037387,
full,CEC2017-F1,ARPSO-v4,23,38,4364,0.1786981877262902,4.873066592111268,
full,CEC2017-F1,ARPSO-v4,23,39,4409,0.179951731886828,4.7696142233970775,
full,CEC2017-F1,ARPSO-v4,23,40,4454,0.1797466705281717,4.629750178353194,
full,CEC2017-F1,ARPSO-v4,23,41,4499,0.179443302358437,4.487901114867692,
full,CEC2017-F1,ARPSO-v4,23,42,4544,0.1799429634755469,4.364450667781872,
full,CEC2017-F1,ARPSO-v4,23,43,4589,0.1789811050023102,4.208599249412195,
full,CEC2017-F1,ARPSO-v4,23,44,4634,0.179213204667047,4.079157157534243,
full,CEC2017-F1,ARPSO-v4,23,45,4679,0.1799272498167372,3.959182475408874,
full,CEC2017-F1,ARPSO-v4,23,46,4724,0.1797073335400562,3.8198958841382047,
full,CEC2017-F1,ARPSO-v4,23,47,4769,0.17861765299886,3.6644524834436174,
full,CEC2017-F1,ARPSO-v4,23,48,4814,0.1799185405057459,3.554107281972262,
full,CEC2017-F1,ARPSO-v4,23,49,4859,0.1791782133497428,3.4061548189114617,
full,CEC2017-F1,ARPSO-v4,23,50,4904,0.179380721010939,3.275113383107104,
full,CEC2017-F1,ARPSO-v4,23,51,4949,0.1797900653778467,3.147133270623141,
full,CEC2017-F1,ARPSO-v4,23,52,4994,0.1797858734895098,3.012191306606854,
full,CEC2017-F1,ARPSO-v4,23,53,5039,0.1797639474349535,2.876993184057169,
full,CEC2017-F1,ARPSO-v4,23,54,5084,0.1797056238015051,2.7413129743938414,
full,CEC2017-F1,ARPSO-v4,23,55,5129,0.1799871939034796,2.6102636392633745,
full,CEC2017-F1,ARPSO-v4,23,56,5174,0.1798705507256767,2.4737692848605533,
full,CEC2017-F1,ARPSO-v4,23,57,5219,0.1798829982577769,2.338985810061668,
full,CEC2017-F1,ARPSO-v4,23,58,5264,0.1799621464601384,2.2049394537274427,
full,CEC2017-F1,ARPSO-v4,23,59,5309,0.1783821787483722,2.053168399908347,
full,CEC2017-F1,ARPSO-v4,23,60,5354,0.1799381508452492,1.934708717532702,
full,CEC2017-F1,ARPSO-v4,23,61,5399,0.1796192936148621,1.7967852514226827,
full,CEC2017-F1,ARPSO-v4,23,62,5444,0.1799041550859106,1.664459041727678,
full,CEC2017-F1,ARPSO-v4,23,63,5489,0.1794365675308796,1.5258335277533224,
full,CEC2017-F1,ARPSO-v4,23,64,5534,0.177938602323068,1.3804831586837794,
full,CEC2017-F1,ARPSO-v4,23,65,5579,0.1797215951031609,1.258410811186392,
full,CEC2017-F1,ARPSO-v4,23,66,5624,0.1799593316901607,1.1249528672800884,
full,CEC2017-F1,ARPSO-v4,23,67,5669,0.1794479053031256,0.987361617962452,
full,CEC2017-F1,ARPSO-v4,23,68,5714,0.1799565370245936,0.8549519235566312,
full,CEC2017-F1,ARPSO-v4,23,69,5759,0.1794492145065124,0.7180860114874995,
full,CEC2017-F1,ARPSO-v4,23,70,5804,0.1797413704025215,0.5843214981239182,
full,CEC2017-F1,ARPSO-v4,23,71,5849,0.1793647768363094,0.44860886853624,
full,CEC2017-F1,ARPSO-v4,23,72,5894,0.1791399940911497,0.4,
full,CEC2017-F1,ARPSO-v4,23,73,5939,0.1798189469039201,0.4,
full,CEC2017-F1,ARPSO-v4,23,74,5984,0.1796865549565796,0.4,
full,CEC2017-F1,ARPSO-v4,24,1,2699,0.1781194991451856,9.806162778603296,
full,CEC2017-F1,ARPSO-v4,24,2,2744,0.0641864041953611,3.966072483709857,
full,CEC2017-F1,ARPSO-v4,24,3,2789,0.086737663861413,5.025112918744956,
full,CEC2017-F1,ARPSO-v4,24,4,2834,0.1255055275363206,6.842678825739491,
full,CEC2017-F1,ARPSO-v4,24,5,2879,0.1459836643719976,7.728503973851529,
full,CEC2017-F1,ARPSO-v4,24,6,2924,0.1524368782597898,7.922372713126863,
full,CEC2017-F1,ARPSO-v4,24,7,2969,0.1610883384501285,8.20979392212378,
full,CEC2017-F1,ARPSO-v4,24,8,3014,0.1619345162865303,8.126731857083254,
full,CEC2017-F1,ARPSO-v4,24,9,3059,0.1722417878771402,8.470501848135594,
full,CEC2017-F1,ARPSO-v4,24,10,3104,0.1736838467979679,8.405089101723885,
full,CEC2017-F1,ARPSO-v4,24,11,3149,0.1746035238048031,8.31477106969657,
full,CEC2017-F1,ARPSO-v4,24,12,3194,0.1750937218961237,8.204642669962334,
full,CEC2017-F1,ARPSO-v4,24,13,3239,0.1739973396846513,8.02645555074006,
full,CEC2017-F1,ARPSO-v4,24,14,3284,0.1756555730563565,7.964864105781853,
full,CEC2017-F1,ARPSO-v4,24,15,3329,0.1750997507583871,7.810014507929173,
full,CEC2017-F1,ARPSO-v4,24,16,3374,0.1769223058244424,7.752000504532725,
full,CEC2017-F1,ARPSO-v4,24,17,3419,0.1776567147386261,7.648264311113218,
full,CEC2017-F1,ARPSO-v4,24,18,3464,0.1778589962380213,7.522754645723788,
full,CEC2017-F1,ARPSO-v4,24,19,3509,0.1786450310367415,7.419330821005856,
full,CEC2017-F1,ARPSO-v4,24,20,3554,0.1766746534776805,7.21111766452761,
full,CEC2017-F1,ARPSO-v4,24,21,3599,0.1780544601864068,7.129352909290673,
full,CEC2017-F1,ARPSO-v4,24,22,3644,0.1779156115147177,6.990646109487378,
full,CEC2017-F1,ARPSO-v4,24,23,3689,0.1775107224211274,6.842675350396413,
full,CEC2017-F1,ARPSO-v4,24,24,3734,0.1781269701719323,6.73085392343996,
full,CEC2017-F1,ARPSO-v4,24,25,3779,0.1777106550193476,6.582907214940209,
full,CEC2017-F1,ARPSO-v4,24,26,3824,0.1781764707276578,6.465059415020284,
full,CEC2017-F1,ARPSO-v4,24,27,3869,0.1775392854014026,6.310416011463256,
full,CEC2017-F1,ARPSO-v4,24,28,3914,0.1767169323359997,6.15071441015389,
full,CEC2017-F1,ARPSO-v4,24,29,3959,0.1786447594905908,6.078479377754833,
full,CEC2017-F1,ARPSO-v4,24,30,4004,0.1791041575919803,5.958497612104594,
full,CEC2017-F1,ARPSO-v4,24,31,4049,0.1782239721819447,5.79768544636607,
full,CEC2017-F1,ARPSO-v4,24,32,4094,0.1784824648621717,5.671469792079767,
full,CEC2017-F1,ARPSO-v4,24,33,4139,0.1790393493367467,5.553436184487399,
full,CEC2017-F1,ARPSO-v4,24,34,4184,0.1770518282831213,5.36357190301766,
full,CEC2017-F1,ARPSO-v4,24,35,4229,0.1797747566933672,5.304750576592406,
full,CEC2017-F1,ARPSO-v4,24,36,4274,0.1769683494226686,5.095393890070449,
full,CEC2017-F1,ARPSO-v4,24,37,4319,0.1797607196928873,5.034654633475589,
full,CEC2017-F1,ARPSO-v4,24,38,4364,0.1788465047491849,4.8767979575814016,
full,CEC2017-F1,ARPSO-v4,24,39,4409,0.1751020604940577,4.650964025063948,
full,CEC2017-F1,ARPSO-v4,24,40,4454,0.1796553595773456,4.627579425499109,
full,CEC2017-F1,ARPSO-v4,24,41,4499,0.1795530076806228,4.490433198162784,
full,CEC2017-F1,ARPSO-v4,24,42,4544,0.1797780898904067,4.360759420783595,
full,CEC2017-F1,ARPSO-v4,24,43,4589,0.179814994345521,4.226691248959718,
full,CEC2017-F1,ARPSO-v4,24,44,4634,0.1784310826049912,4.062729856347542,
full,CEC2017-F1,ARPSO-v4,24,45,4679,0.179910683915729,3.9588460041098497,
full,CEC2017-F1,ARPSO-v4,24,46,4724,0.1795756061617041,3.8173115702284655,
full,CEC2017-F1,ARPSO-v4,24,47,4769,0.179447275162502,3.680154104400132,
full,CEC2017-F1,ARPSO-v4,24,48,4814,0.1798487058443613,3.5528339301509457,
full,CEC2017-F1,ARPSO-v4,24,49,4859,0.1787827181720745,3.3992172856937426,
full,CEC2017-F1,ARPSO-v4,24,50,4904,0.179380695250728,3.275112949074289,
full,CEC2017-F1,ARPSO-v4,24,51,4949,0.1784035669593148,3.124732254975017,
full,CEC2017-F1,ARPSO-v4,24,52,4994,0.1788512674206104,2.9977384501167657,
full,CEC2017-F1,ARPSO-v4,24,53,5039,0.1796909136780125,2.8759143518415944,
full,CEC2017-F1,ARPSO-v4,24,54,5084,0.1798392108534116,2.7431937825156223,
full,CEC2017-F1,ARPSO-v4,24,55,5129,0.1797355615738456,2.6068950758856584,
full,CEC2017-F1,ARPSO-v4,24,56,5174,0.1794902327477492,2.468941367410872,
full,CEC2017-F1,ARPSO-v4,24,57,5219,0.1798050125859873,2.3380498260028486,
full,CEC2017-F1,ARPSO-v4,24,58,5264,0.1796904197407359,2.20186633940694,
full,CEC2017-F1,ARPSO-v4,24,59,5309,0.1797954475511176,2.068173292629867,
full,CEC2017-F1,ARPSO-v4,24,60,5354,0.1788732980172375,1.924140339612266,
full,CEC2017-F1,ARPSO-v4,24,61,5399,0.1795920739409869,1.7965339510112026,
full,CEC2017-F1,ARPSO-v4,24,62,5444,0.1798657576575668,1.6641311321109855,
full,CEC2017-F1,ARPSO-v4,24,63,5489,0.179832043639347,1.5289370113901088,
full,CEC2017-F1,ARPSO-v4,24,64,5534,0.1798381938846142,1.394074809745402,
full,CEC2017-F1,ARPSO-v4,24,65,5579,0.1797556937617889,1.2586311777083574,
full,CEC2017-F1,ARPSO-v4,24,66,5624,0.1797802762333553,1.1239196828318805,
full,CEC2017-F1,ARPSO-v4,24,67,5669,0.1796867424806389,0.9885743780672808,
full,CEC2017-F1,ARPSO-v4,24,68,5714,0.1797255023144879,0.8539387563511205,
full,CEC2017-F1,ARPSO-v4,24,69,5759,0.1798195565853269,0.7194536563346994,
full,CEC2017-F1,ARPSO-v4,24,70,5804,0.1798859408489502,0.584755281760477,
full,CEC2017-F1,ARPSO-v4,24,71,5849,0.1796723384226295,0.4493187443557692,
full,CEC2017-F1,ARPSO-v4,24,72,5894,0.1796495884609028,0.4,
full,CEC2017-F1,ARPSO-v4,24,73,5939,0.1798510503936554,0.4,
full,CEC2017-F1,ARPSO-v4,24,74,5984,0.1792051648651572,0.4,
full,CEC2017-F1,ARPSO-v4,25,1,2699,0.177981893736105,9.799175493287034,
full,CEC2017-F1,ARPSO-v4,25,2,2744,0.1077409603555197,6.147514215813661,
full,CEC2017-F1,ARPSO-v4,25,3,2789,0.1287632733332329,7.100877439568302,
full,CEC2017-F1,ARPSO-v4,25,4,2834,0.1511574851172371,8.091940047383108,
full,CEC2017-F1,ARPSO-v4,25,5,2879,0.1563421636185395,8.225794819493148,
